pressurec2,energy_densityc2,baryon_density,cs2c2
3.370568000000000097e+02,5.824972566999999806e+06,5.824972566999999806e+06,8.601751098167060455e-05
3.880961930999999936e+02,6.404605086000000127e+06,6.404605086000000127e+06,8.981664699955120654e-05
4.465710690000000227e+02,7.041906718000000343e+06,7.041906718000000343e+06,9.355738062613367832e-05
5.135207195000000411e+02,7.742653286999999546e+06,7.742653286999999546e+06,9.758741988128777833e-05
5.904425807999999734e+02,8.513119763000000268e+06,8.513119763000000268e+06,1.016291053418604098e-04
6.782048091000000341e+02,9.360258527000000700e+06,9.360258527000000700e+06,1.058015452063327839e-04
7.790089920000000347e+02,1.029169936999999918e+07,1.029169936999999918e+07,1.101957399278401473e-04
8.940851661000000377e+02,1.131583864000000060e+07,1.131583864000000060e+07,1.145227171026266680e-04
1.025716920999999957e+03,1.244189268999999948e+07,1.244189268999999948e+07,1.192123111089287086e-04
1.176467724999999973e+03,1.368000485999999940e+07,1.368000485999999940e+07,1.238395153941738904e-04
1.348166590000000042e+03,1.504131680000000075e+07,1.504131680000000075e+07,1.287036225652767605e-04
1.545049119000000019e+03,1.653811103999999911e+07,1.653811103999999911e+07,1.337385253065378782e-04
1.769135068000000047e+03,1.818386451000000164e+07,1.818386451000000164e+07,1.387369358463799718e-04
2.025317845999999918e+03,1.999344462000000104e+07,1.999344462000000104e+07,1.441450897453995712e-04
2.317745704999999816e+03,2.198307357000000030e+07,2.198307357000000030e+07,1.494275791667307055e-04
2.650515202999999929e+03,2.417057800000000000e+07,2.417057800000000000e+07,1.550775942003698900e-04
3.031345265999999810e+03,2.657592371000000089e+07,2.657592371000000089e+07,1.608039312810529775e-04
3.463836870999999974e+03,2.922068091000000015e+07,2.922068091000000015e+07,1.665860794420429307e-04
3.958026405000000068e+03,3.212855901000000164e+07,3.212855901000000164e+07,1.727894296618200814e-04
4.520456237000000328e+03,3.532576314000000060e+07,3.532576314000000060e+07,1.788092123478621828e-04
5.160271421999999802e+03,3.884135068999999762e+07,3.884135068999999762e+07,1.853399789403687315e-04
5.890895403999999871e+03,4.270669650000000000e+07,4.270669650000000000e+07,1.918458881609618534e-04
6.719458832000000257e+03,4.695674075999999791e+07,4.695674075999999791e+07,1.985440142888735666e-04
7.665677945000000364e+03,5.162963240999999642e+07,5.162963240999999642e+07,2.056142472535626357e-04
8.739803051000000778e+03,5.676779882999999821e+07,5.676779882999999821e+07,2.125133943180877608e-04
9.961906920999999784e+03,6.241723267000000179e+07,6.241723267000000179e+07,2.200342373917596255e-04
1.135407674000000043e+04,6.862909635999999940e+07,6.862909635999999940e+07,2.274053415763671213e-04
1.293194643999999971e+04,7.545900892000000179e+07,7.545900892000000179e+07,2.351679724331892500e-04
1.473223888000000079e+04,8.296882873000000417e+07,8.296882873000000417e+07,2.431994847579646048e-04
1.677190714999999909e+04,9.122594042000000179e+07,9.122594042000000179e+07,2.511442693930342131e-04
1.909320034999999916e+04,1.003048592000000030e+08,1.003048592000000030e+08,2.597637985787442424e-04
2.173118344000000070e+04,1.102875877000000030e+08,1.102875877000000030e+08,2.681326641646699033e-04
2.472106398999999874e+04,1.212637935999999940e+08,1.212637935999999940e+08,2.771226165980854501e-04
2.812826569999999992e+04,1.333324147000000030e+08,1.333324147000000030e+08,2.862250026404578171e-04
3.198345033999999941e+04,1.466023715999999940e+08,1.466023715999999940e+08,2.953878142441858931e-04
3.637147262000000046e+04,1.611931028000000119e+08,1.611931028000000119e+08,3.052293738405925574e-04
4.134741679999999906e+04,1.772359904000000060e+08,1.772359904000000060e+08,3.147788336366024982e-04
4.698936346999999660e+04,1.948752516999999881e+08,1.948752516999999881e+08,3.251448703095792623e-04
5.340855073000000266e+04,2.142706131999999881e+08,2.142706131999999881e+08,3.354210390881371589e-04
6.066683694999999716e+04,2.355983803000000119e+08,2.355983803000000119e+08,3.460341209320730044e-04
6.892769221999999718e+04,2.590457323000000119e+08,2.590457323000000119e+08,3.572283501349849321e-04
7.827793219000000681e+04,2.848301541000000238e+08,2.848301541000000238e+08,3.681235303209455631e-04
8.888530534000000625e+04,3.131798265000000000e+08,3.131798265000000000e+08,3.800266201744092196e-04
1.009323561999999947e+05,3.443514526000000238e+08,3.443514526000000238e+08,3.916732817196990984e-04
1.145522497000000003e+05,3.786249103999999762e+08,3.786249103999999762e+08,4.039245448064979335e-04
1.300458991999999998e+05,4.163121658000000119e+08,4.163121658000000119e+08,4.165824981538756569e-04
1.475575218999999925e+05,4.577501418000000119e+08,4.577501418000000119e+08,4.291040348978857185e-04
1.674347368999999890e+05,5.033131975000000000e+08,5.033131975000000000e+08,4.426783178761721678e-04
1.899658007999999973e+05,5.534113450000000000e+08,5.534113450000000000e+08,4.558364970344798081e-04
2.154453874000000069e+05,6.084973806000000238e+08,6.084973806000000238e+08,4.699603650932781531e-04
2.444047300999999861e+05,6.690668842000000477e+08,6.690668842000000477e+08,4.842308769906024163e-04
2.771023147999999928e+05,7.356671330000000000e+08,7.356671330000000000e+08,4.986070076816690811e-04
3.142315970000000088e+05,8.088971015000000000e+08,8.088971015000000000e+08,5.140064895433826223e-04
3.562382421999999788e+05,8.894181572000000477e+08,8.894181572000000477e+08,5.289018545432602877e-04
4.037675739000000176e+05,9.779540607999999523e+08,9.779540607999999523e+08,5.450681043563716409e-04
4.577127059000000008e+05,1.075307010000000000e+09,1.075307010000000000e+09,5.610898690522048409e-04
5.185941753000000026e+05,1.182350510000000000e+09,1.182350510000000000e+09,5.775869732378602524e-04
5.877204560999999521e+05,1.300052545000000000e+09,1.300052545000000000e+09,5.949228224908637268e-04
6.658010476000000490e+05,1.429473799000000000e+09,1.429473799000000000e+09,6.118157797533007019e-04
7.541979035999999614e+05,1.571780134000000000e+09,1.571780134000000000e+09,6.301819467514294809e-04
8.543567628000000259e+05,1.728256848000000000e+09,1.728256848000000000e+09,6.480886700030562969e-04
9.673810929999999935e+05,1.900317593000000000e+09,1.900317593000000000e+09,6.669547713245708217e-04
1.095647182999999961e+06,2.089493674000000000e+09,2.089493674000000000e+09,6.863481717018960100e-04
1.240336935999999987e+06,2.297530319000000000e+09,2.297530319000000000e+09,7.054767076745367205e-04
1.404211696999999927e+06,2.526263668000000000e+09,2.526263668000000000e+09,7.261543535835305241e-04
1.589549708000000101e+06,2.777797263000000000e+09,2.777797263000000000e+09,7.461219344639367663e-04
1.798723691000000108e+06,3.054359431000000000e+09,3.054359431000000000e+09,7.675504988764480542e-04
2.035889030999999959e+06,3.358463726000000000e+09,3.358463726000000000e+09,7.890726092063809084e-04
2.303127876999999862e+06,3.692855446000000000e+09,3.692855446000000000e+09,8.106816567372066625e-04
2.605859521999999881e+06,4.060547291000000000e+09,4.060547291000000000e+09,8.337643816239991880e-04
2.947595810000000056e+06,4.464855012000000000e+09,4.464855012000000000e+09,8.559826640070295140e-04
3.333399500000000000e+06,4.909433065000000000e+09,4.909433065000000000e+09,8.800122513120095091e-04
3.770151666999999899e+06,5.398274613000000000e+09,5.398274613000000000e+09,9.037115933911187612e-04
4.262005912999999709e+06,5.935818484000000000e+09,5.935818484000000000e+09,9.280207556932104770e-04
4.818998626000000164e+06,6.526895693000000000e+09,6.526895693000000000e+09,9.534446191780832774e-04
5.446638230000000447e+06,7.176854224000000000e+09,7.176854224000000000e+09,9.780838063478166765e-04
6.155424605000000447e+06,7.891541209000000000e+09,7.891541209000000000e+09,1.004783439592107919e-03
6.956338946000000462e+06,8.677427711000000000e+09,8.677427711000000000e+09,1.030637481928050898e-03
7.857920205000000075e+06,9.541590897000000000e+09,9.541590897000000000e+09,1.057719938770170474e-03
8.878084134999999776e+06,1.049183883000000000e+10,1.049183883000000000e+10,1.085443266566402370e-03
1.002588666000000015e+07,1.153672828000000000e+10,1.153672828000000000e+10,1.112611461541784504e-03
1.132211360999999940e+07,1.268572518000000000e+10,1.268572518000000000e+10,1.141814513934064036e-03
1.278375375999999978e+07,1.394918681000000000e+10,1.394918681000000000e+10,1.169799730931812484e-03
1.442877633999999985e+07,1.533852219000000000e+10,1.533852219000000000e+10,1.199608516326697120e-03
1.628762922000000067e+07,1.686626345000000000e+10,1.686626345000000000e+10,1.229334875100774509e-03
1.837621373000000045e+07,1.854627968000000000e+10,1.854627968000000000e+10,1.258993468186212373e-03
2.073414064000000060e+07,2.039365221000000000e+10,2.039365221000000000e+10,1.290486619412157176e-03
2.338709808999999985e+07,2.242499546000000000e+10,2.242499546000000000e+10,1.320506005861876459e-03
2.637252198000000045e+07,2.465884909000000000e+10,2.465884909000000000e+10,1.352764701170658650e-03
2.973943553000000119e+07,2.711517893000000000e+10,2.711517893000000000e+10,1.384194276651431414e-03
3.351832223999999836e+07,2.981626826000000000e+10,2.981626826000000000e+10,1.416145710025324290e-03
3.778084511999999732e+07,3.278671779000000000e+10,3.278671779000000000e+10,1.449322476412921116e-03
4.256640100999999791e+07,3.605308920000000000e+10,3.605308920000000000e+10,1.481106805319487574e-03
4.794932690999999642e+07,3.964479641000000000e+10,3.964479641000000000e+10,1.515229026035625794e-03
5.400627727000000328e+07,4.359481867000000000e+10,4.359481867000000000e+10,1.547799166468489477e-03
6.079786260000000149e+07,4.793827440000000000e+10,4.793827440000000000e+10,1.581669848791314534e-03
6.844708656999999285e+07,5.271456045000000000e+10,5.271456045000000000e+10,1.615844343113706245e-03
7.701705543000000715e+07,5.796699549000000000e+10,5.796699549000000000e+10,1.648829872656607659e-03
8.665002556999999285e+07,6.374299833000000000e+10,6.374299833000000000e+10,1.683999373863426154e-03
9.745990910999999940e+07,7.009480098000000000e+10,7.009480098000000000e+10,1.717002457275161554e-03
1.095691749000000060e+08,7.707962686000000000e+10,7.707962686000000000e+10,1.751786662432146214e-03
1.231783724000000060e+08,8.476093875000000000e+10,8.476093875000000000e+10,1.785933013119070465e-03
1.383957093000000119e+08,9.320772566000000000e+10,9.320772566000000000e+10,1.819354439908268039e-03
1.554777105000000000e+08,1.024968203000000000e+11,1.024968203000000000e+11,1.854261961557762076e-03
1.745912331999999881e+08,1.127118296000000000e+11,1.127118296000000000e+11,1.886738102160855296e-03
1.959787194000000060e+08,1.239452736000000000e+11,1.239452736000000000e+11,1.921167226303510103e-03
2.199466086999999881e+08,1.362989423000000000e+11,1.362989423000000000e+11,1.953814340042158391e-03
2.466936680000000000e+08,1.498840739000000000e+11,1.498840739000000000e+11,1.986377679812571795e-03
2.766584320000000000e+08,1.648242068000000000e+11,1.648242068000000000e+11,2.019456836890733131e-03
3.100869080000000000e+08,1.812539320000000000e+11,1.812539320000000000e+11,2.049952652253883133e-03
3.474283270000000000e+08,1.993212105000000000e+11,1.993212105000000000e+11,2.081986618646707726e-03
3.891283543000000119e+08,2.191907601000000000e+11,2.191907601000000000e+11,2.110627539324729744e-03
4.355363918000000119e+08,2.410426297000000000e+11,2.410426297000000000e+11,2.140847966763290491e-03
4.874332451999999881e+08,2.650729122000000000e+11,2.650729122000000000e+11,2.175014942060030099e-03
5.453572785000000000e+08,2.914990923000000000e+11,2.914990923000000000e+11,2.214153262313937887e-03
6.104173075000000000e+08,3.205618294000000000e+11,3.205618294000000000e+11,2.241934092322065038e-03
6.821854932000000477e+08,3.525213921000000000e+11,3.525213921000000000e+11,2.231333940849700940e-03
7.600628612000000477e+08,3.876701369000000000e+11,3.876701369000000000e+11,2.193091426984633725e-03
8.438782761000000238e+08,4.263253777000000000e+11,4.263253777000000000e+11,1.938392785312129064e-03
9.155288061000000238e+08,4.688329508000000000e+11,4.688329508000000000e+11,1.276838250873493178e-03
9.542018735000000000e+08,5.155761287000000000e+11,5.155761287000000000e+11,8.117707814087838855e-04
9.950444405000000000e+08,5.669738368000000000e+11,5.669738368000000000e+11,7.744103302844169024e-04
1.037553796000000000e+09,6.234895672000000000e+11,6.234895672000000000e+11,7.387748381230009988e-04
1.082549966000000000e+09,6.856349440000000000e+11,6.856349440000000000e+11,7.262656575323799164e-04
1.132343278000000000e+09,7.539661575000000000e+11,7.539661575000000000e+11,7.238779401413624869e-04
1.186334759000000000e+09,8.291035742000000000e+11,8.291035742000000000e+11,7.251794603352268095e-04
1.246849000000000000e+09,9.117228230000000000e+11,9.117228230000000000e+11,7.365852874889420449e-04
1.314178358000000000e+09,1.002569056000000000e+12,1.002569056000000000e+12,7.463264160429067869e-04
1.389301513000000000e+09,1.102462299000000000e+12,1.102462299000000000e+12,7.625040504148608740e-04
1.474318442000000000e+09,1.212301012000000000e+12,1.212301012000000000e+12,7.795967423024354696e-04
1.569218449000000000e+09,1.333079922000000000e+12,1.333079922000000000e+12,7.979356395573829067e-04
1.676971448000000000e+09,1.465886451000000000e+12,1.465886451000000000e+12,8.202696026659147752e-04
1.798188892000000000e+09,1.611918549000000000e+12,1.611918549000000000e+12,8.411792501660590423e-04
1.935222113000000000e+09,1.772493603000000000e+12,1.772493603000000000e+12,8.660704843011789470e-04
2.090598925000000000e+09,1.949055569000000000e+12,1.949055569000000000e+12,8.908523808952063545e-04
2.265888070000000000e+09,2.143223104000000000e+12,2.143223104000000000e+12,9.163083938624994821e-04
2.464672699000000000e+09,2.356696867000000000e+12,2.356696867000000000e+12,9.439619759042240741e-04
2.689573325000000000e+09,2.591455614000000000e+12,2.591455614000000000e+12,9.710019469255858852e-04
2.943923526000000000e+09,2.849602885000000000e+12,2.849602885000000000e+12,9.997756327716628144e-04
3.232215610000000000e+09,3.133438313000000000e+12,3.133438313000000000e+12,1.029929956394913526e-03
3.558567525000000000e+09,3.445564587000000000e+12,3.445564587000000000e+12,1.061965811943836168e-03
3.929236415000000000e+09,3.788780484000000000e+12,3.788780484000000000e+12,1.096873154830812613e-03
4.350212025000000000e+09,4.166187836000000000e+12,4.166187836000000000e+12,1.134478420281001803e-03
4.829712424000000000e+09,4.581191528000000000e+12,4.581191528000000000e+12,1.178698793963032631e-03
5.379289264000000000e+09,5.037535149000000000e+12,5.037535149000000000e+12,1.231321395610671457e-03
6.012098587000000000e+09,5.539354476000000000e+12,5.539354476000000000e+12,1.293266373448811318e-03
6.745289603000000000e+09,6.091159643000000000e+12,6.091159643000000000e+12,1.372478768560447381e-03
7.607313595000000000e+09,6.697959929000000000e+12,6.697959929000000000e+12,1.468528013585344849e-03
8.622379111000000000e+09,7.365228108000000000e+12,7.365228108000000000e+12,1.575922895082907966e-03
9.822894946000000000e+09,8.099007402000000000e+12,8.099007402000000000e+12,1.701497887012061189e-03
1.125392679000000000e+10,8.905929314000000000e+12,8.905929314000000000e+12,1.841925040432839267e-03
1.295519236000000000e+10,9.793284931000000000e+12,9.793284931000000000e+12,1.978730779409220483e-03
1.495213022000000000e+10,1.076913189000000000e+13,1.076913189000000000e+13,2.116735084486995322e-03
1.730674138000000000e+10,1.184227653000000000e+13,1.184227653000000000e+13,2.250976132122418493e-03
2.003711983000000000e+10,1.302247002000000000e+13,1.302247002000000000e+13,2.367783193328471762e-03
2.318779649000000000e+10,1.432039050000000000e+13,1.432039050000000000e+13,2.481378282429728271e-03
2.681426560000000000e+10,1.574776789000000000e+13,1.574776789000000000e+13,2.590014459379244138e-03
3.096537212000000000e+10,1.731759779000000000e+13,1.731759779000000000e+13,2.686079679577776935e-03
3.568193899000000000e+10,1.904399888000000000e+13,1.904399888000000000e+13,2.786403265872813145e-03
4.108607856000000000e+10,2.094271208000000000e+13,2.094271208000000000e+13,2.886073124210549248e-03
4.720435249000000000e+10,2.303092224000000000e+13,2.303092224000000000e+13,2.978813635233149362e-03
5.416956910000000000e+10,2.532770384000000000e+13,2.532770384000000000e+13,3.083182025850048514e-03
6.209831446000000000e+10,2.785373576000000000e+13,2.785373576000000000e+13,3.179449799526052126e-03
7.105529921000000000e+10,3.063183608000000000e+13,3.063183608000000000e+13,3.282716362720470606e-03
8.128243057000000000e+10,3.368731859000000000e+13,3.368731859000000000e+13,3.220812867459912042e-03
9.288292250000000000e+10,3.747301677000000000e+13,3.710477588000000000e+13,2.057109566640409615e-03
9.593209478000000000e+10,3.947216338000000000e+13,3.908021476000000000e+13,1.497257961988192549e-03
9.908136567000000000e+10,4.161858702000000000e+13,4.120110506000000000e+13,1.441313937171343406e-03
1.023340212000000000e+11,4.391965149000000000e+13,4.347471456000000000e+13,1.390601102831221826e-03
1.056934554000000000e+11,4.637882627000000000e+13,4.590445869000000000e+13,1.346878132124752683e-03
1.091631734000000000e+11,4.899461617000000000e+13,4.848884217000000000e+13,1.311698199629427602e-03
1.127467958000000000e+11,5.175953509000000000e+13,5.122044457000000000e+13,1.286459525897367534e-03
1.164480618000000000e+11,5.465943140000000000e+13,5.408525468000000000e+13,1.272432232123181777e-03
1.202708335000000000e+11,5.767336475000000000e+13,5.706255100000000000e+13,1.270809572122427906e-03
1.242190995000000000e+11,6.077412199000000000e+13,6.012541532000000000e+13,1.282800469097076894e-03
1.282969798000000000e+11,6.392929159000000000e+13,6.324179881000000000e+13,1.309733804656920946e-03
1.325087292000000000e+11,6.710288195000000000e+13,6.637612544000000000e+13,1.353138315343884509e-03
1.368587425000000000e+11,7.025736160000000000e+13,6.949131119000000000e+13,1.414819074216209019e-03
1.413515585000000000e+11,7.335584114000000000e+13,7.255092120000000000e+13,1.496944307791425862e-03
1.459918652000000000e+11,7.636411360000000000e+13,7.552118488000000000e+13,1.602143419803355156e-03
1.507845046000000000e+11,7.925230494000000000e+13,7.837262386000000000e+13,1.733606382769676364e-03
1.557344773000000000e+11,8.199602614000000000e+13,8.108118621000000000e+13,1.895192728022581426e-03
1.608469483000000000e+11,8.457694593000000000e+13,8.362880803000000000e+13,2.091592132427520529e-03
1.661272522000000000e+11,8.698276947000000000e+13,8.600338856000000000e+13,2.328512210116755188e-03
1.715808986000000000e+11,8.920682225000000000e+13,8.819837609000000000e+13,2.612853494633766722e-03
1.772135779000000000e+11,9.124740650000000000e+13,9.021213025000000000e+13,2.953033423499810614e-03
1.830311676000000000e+11,9.310687182000000000e+13,9.204700302000000000e+13,3.359466673641908069e-03
1.890397378000000000e+11,9.479065737000000000e+13,9.370839238000000000e+13,3.845041882696680503e-03
1.952455581000000000e+11,9.630648707000000000e+13,9.520394757000000000e+13,4.425676627531116396e-03
2.016551039000000000e+11,9.766368400000000000e+13,9.654289248000000000e+13,5.121186418392657119e-03
2.082750630000000000e+11,9.887254866000000000e+13,9.773541215000000000e+13,5.956295190650193888e-03
2.151123430000000000e+11,9.994391968000000000e+13,9.879221951000000000e+13,6.961720783693503556e-03
2.221740781000000000e+11,1.008888606000000000e+14,9.972424659000000000e+13,8.175374664732166022e-03
2.294676367000000000e+11,1.017184446000000000e+14,1.005424323000000000e+14,9.643529926660593388e-03
2.370006292000000000e+11,1.024436057000000000e+14,1.012575759000000000e+14,1.142200020213717318e-02
2.447809157000000000e+11,1.030750054000000000e+14,1.018802057000000000e+14,1.357689506667610936e-02
2.528166144000000000e+11,1.036229322000000000e+14,1.024204797000000000e+14,1.618449536582391643e-02
2.611161101000000000e+11,1.040972109000000000e+14,1.028880969000000000e+14,1.933007366980202951e-02
2.696880626000000000e+11,1.045071086000000000e+14,1.032922043000000000e+14,2.310512272191836067e-02
2.785414163000000000e+11,1.048612490000000000e+14,1.036413129000000000e+14,2.760184960626710718e-02
2.876854090000000000e+11,1.051675534000000000e+14,1.039432390000000000e+14,3.290491340400154147e-02
2.971295819000000000e+11,1.054331972000000000e+14,1.042050627000000000e+14,3.908115637262822573e-02
3.068837892000000000e+11,1.056645852000000000e+14,1.044331024000000000e+14,4.616731572033229425e-02
3.169582089000000000e+11,1.058673581000000000e+14,1.046329223000000000e+14,5.415654133723092623e-02
3.273633529000000000e+11,1.060464271000000000e+14,1.048093664000000000e+14,6.298736593752377044e-02
3.381100782000000000e+11,1.062060230000000000e+14,1.049666074000000000e+14,7.253858565361731570e-02
3.492095985000000000e+11,1.063497562000000000e+14,1.051082051000000000e+14,8.262887316691691630e-02
3.606734952000000000e+11,1.064806923000000000e+14,1.052371822000000000e+14,9.302522620177951229e-02
3.725137301000000000e+11,1.066014240000000000e+14,1.053560946000000000e+14,1.034590165780118476e-01
3.847426577000000000e+11,1.067141436000000000e+14,1.054671032000000000e+14,1.136472103540727974e-01
3.973730381000000000e+11,1.068207084000000000e+14,1.055720381000000000e+14,1.233146189376684299e-01
4.104180503000000000e+11,1.069227017000000000e+14,1.056724595000000000e+14,1.322112727830984380e-01
4.238913057000000000e+11,1.070214891000000000e+14,1.057697124000000000e+14,1.401261253948603291e-01
4.378068629000000000e+11,1.071182662000000000e+14,1.058649740000000000e+14,1.468941381588519390e-01
4.521792417000000000e+11,1.072141023000000000e+14,1.059592970000000000e+14,1.523956149983140551e-01
4.670234388000000000e+11,1.073099802000000000e+14,1.060536484000000000e+14,1.565486423002039329e-01
4.823549431000000000e+11,1.074068367000000000e+14,1.061489493000000000e+14,1.592987018356955276e-01
4.981897519000000000e+11,1.075056028000000000e+14,1.062461152000000000e+14,1.606116546235520359e-01
5.145443878000000000e+11,1.076072442000000000e+14,1.063460949000000000e+14,1.604668872625663323e-01
5.314359158000000000e+11,1.077128086000000000e+14,1.064499176000000000e+14,1.588521871832181409e-01
5.488819610000000000e+11,1.078234811000000000e+14,1.065587468000000000e+14,1.557642078350358061e-01
5.669007271000000000e+11,1.079406521000000000e+14,1.066739474000000000e+14,1.512141036510358250e-01
5.855110156000000000e+11,1.080660016000000000e+14,1.067971681000000000e+14,1.452391998067426027e-01
6.047322449000000000e+11,1.082016038000000000e+14,1.069304443000000000e+14,1.379141351579984964e-01
6.245844712000000000e+11,1.083500677000000000e+14,1.070763353000000000e+14,1.293634806754068445e-01
6.450884089000000000e+11,1.085147118000000000e+14,1.072380963000000000e+14,1.197707749638930730e-01
6.662654525000000000e+11,1.086998015000000000e+14,1.074199100000000000e+14,1.093769636884145691e-01
6.881376986000000000e+11,1.089108582000000000e+14,1.076271904000000000e+14,9.847325724239647249e-02
7.107279697000000000e+11,1.091550665000000000e+14,1.078669806000000000e+14,8.738462283020528854e-02
7.340598370000000000e+11,1.094417909000000000e+14,1.081484591000000000e+14,7.644569633129014163e-02
7.581576458000000000e+11,1.097832303000000000e+14,1.084835796000000000e+14,6.596922695837281747e-02
7.830465404000000000e+11,1.101952367000000000e+14,1.088878718000000000e+14,5.621856195071377876e-02
8.087524909000000000e+11,1.106982654000000000e+14,1.093813701000000000e+14,4.738918532046297594e-02
8.353023195000000000e+11,1.113184231000000000e+14,1.099896370000000000e+14,3.959834365290362812e-02
8.627237292000000000e+11,1.120885032000000000e+14,1.107447720000000000e+14,3.288645216502097957e-02
8.910453325000000000e+11,1.130488198000000000e+14,1.116862235000000000e+14,2.722821160169963325e-02
9.202966809000000000e+11,1.142475207000000000e+14,1.128610874000000000e+14,2.254971640971989086e-02
9.505082962000000000e+11,1.157399808000000000e+14,1.143235059000000000e+14,1.874691739934735563e-02
9.817117023000000000e+11,1.175867913000000000e+14,1.161326921000000000e+14,1.570259066664055070e-02
1.013939458000000000e+12,1.198499194000000000e+14,1.183491653000000000e+14,1.329950763765226120e-02
1.047225190000000000e+12,1.225868546000000000e+14,1.210290216000000000e+14,1.142933147913615527e-02
1.081603630000000000e+12,1.258429884000000000e+14,1.242164784000000000e+14,9.997797617174973561e-03
1.117110651000000000e+12,1.296429847000000000e+14,1.279354389000000000e+14,8.926881216785031992e-03
1.153783300000000000e+12,1.339826519000000000e+14,1.321815521000000000e+14,8.154738419610736699e-03
1.191659843000000000e+12,1.388232520000000000e+14,1.369166623000000000e+14,7.634651009984664248e-03
1.230779803000000000e+12,1.440899433000000000e+14,1.420673112000000000e+14,7.333725368966136429e-03
1.271183997000000000e+12,1.496752984000000000e+14,1.475282108000000000e+14,7.231409649469199181e-03
1.312914585000000000e+12,1.554481370000000000e+14,1.531709188000000000e+14,7.318104236305947655e-03
1.356015111000000000e+12,1.612661436000000000e+14,1.588562098000000000e+14,7.594262588459153862e-03
1.400530545000000000e+12,1.669898477000000000e+14,1.644477617000000000e+14,8.069654654500848373e-03
1.446507339000000000e+12,1.724955270000000000e+14,1.698247655000000000e+14,8.762625551909920124e-03
